u,Trial_1,Trial_2,Trial_3
1.0,0.0009662230825735926,0.0010153797853941662,0.0009206529256885066
0.9795918367346939,0.001122579810112839,0.0010777977785365205,0.0009482368844521943
0.9591836734693877,0.0010696535480930352,0.000998920304502903,0.0010981764681042166
0.9387755102040817,0.0010268191357045815,0.001151689015394473,0.0011269638432247907
0.9183673469387755,0.0011546036500629305,0.0009726537184826494,0.0011149385332227804
0.8979591836734694,0.0011186479184573017,0.001035911383905504,0.000985854312208022
0.8775510204081632,0.0012578514487876704,0.0011484528643613213,0.0010438666104646839
0.8571428571428572,0.0010137256572524264,0.0010867585208911412,0.0011157098105511278
0.8367346938775511,0.0012788328420445627,0.0011325485946650541,0.00122645272994925
0.8163265306122449,0.001145190832307021,0.001154347652883108,0.0012558966021271518
0.7959183673469388,0.0012318322657003016,0.0013702854096273231,0.001334189105771159
0.7755102040816326,0.0013283176170806165,0.0013022399216030078,0.001183751884341601
0.7551020408163265,0.0012190110008850465,0.0011198593006025994,0.0013356759296997247
0.7346938775510204,0.0014024058442922618,0.001139764708824101,0.0012812261885997889
0.7142857142857143,0.0012929625663379296,0.0013470861136441001,0.0012495675487260945
0.6938775510204083,0.0012880653922891791,0.001616769111114898,0.0014098082634102526
0.6734693877551021,0.001416135897129126,0.001409697481957088,0.0015926858210128288
0.653061224489796,0.0014559530942124396,0.00139187601187994,0.0014634966709569759
0.6326530612244898,0.0018020620984409905,0.0015275734865010727,0.0014833342498768096
0.6122448979591837,0.0014739503166163823,0.001599269299256565,0.0015448425228347471
0.5918367346938775,0.0014602174097266987,0.00158669003697743,0.0017475900249794654
0.5714285714285714,0.0013196750983418826,0.001489703987835491,0.0013889606994351455
0.5510204081632654,0.0016158065301719645,0.0017050229905070501,0.002149900657588893
0.5306122448979592,0.0016147806281913701,0.0017383963692873805,0.001747612378507235
0.5102040816326531,0.001792391477275725,0.001859971799202947,0.0017794647076811382
0.4897959183673469,0.0017013448093111192,0.0018009770766995547,0.0014590548509056762
0.4693877551020409,0.0018884381041604978,0.0020446965593350647,0.0016189380708323655
0.44897959183673475,0.0017644349076253658,0.002088171401507873,0.002000861411951368
0.4285714285714286,0.002076221165764377,0.00239622784534791,0.0021308019396398094
0.40816326530612246,0.0020421436295719707,0.002265562663980836,0.0020086336845897427
0.3877551020408164,0.002084652247104959,0.0019135429538791086,0.002071627760308608
0.3673469387755103,0.002337495356848797,0.0023729381381152404,0.0025128028097904896
0.34693877551020413,0.0021646577026642627,0.002476688061934649,0.00228158717499143
0.326530612244898,0.002125026351327394,0.002500784317940549,0.002421155715302133
0.30612244897959184,0.0023830951892101866,0.0025129147051921913,0.002788528385676103
0.2857142857142858,0.0027530968006903855,0.0024170387711735884,0.0026164723677188357
0.26530612244897966,0.0027670902699412146,0.0028295499331311034,0.0030824019023628414
0.24489795918367352,0.0034073101021306253,0.003377933620867103,0.003339552469249613
0.22448979591836737,0.002956857261160686,0.00306265884210465,0.0032305003016684358
0.20408163265306134,0.003286451349336056,0.0029126636230215643,0.0042061276651808475
0.1836734693877552,0.0036587457330813063,0.0037737758656360356,0.0036423778098874714
0.16326530612244905,0.0045654086483604694,0.0039555590986514325,0.003674769418299248
0.1428571428571429,0.005218329027139851,0.004518166013985925,0.004505812742038755
0.12244897959183676,0.0052925183147732955,0.005205509921079944,0.0050311668073571136
0.10204081632653073,,,0.007536625429790064
0.08163265306122458,,,0.007561077691148578
0.061224489795918435,,,
0.04081632653061229,,,
0.020408163265306145,,,
0.0,,,
